시도교육청코드,시도교육청명,행정표준코드,학교명,영문학교명,학교종류명,시도명,관할조직명,설립명,도로명우편번호,도로명주소,도로명상세주소,전화번호,홈페이지주소,남녀공학구분명,팩스번호,고등학교구분명,산업체특별학급존재여부,고등학교일반전문구분명,특수목적고등학교계열명,입시전후기구분명,주야구분명,설립일자,개교기념일,수정일자
S10,경상남도교육청,9022035,명곡초등학교,Myeong Gok Elementary School,초등학교,경상남도,창원교육지원청,공립,51386,경상남도 창원시 의창구 우곡로159번길 22-11,(명서동/ 명곡초등학교),055-265-3080,http://myeonggok-p.gne.go.kr/,남여공학,055-265-3030,  ,N,해당없음,,전기,주간,20040301,20040301,20230615
S10,경상남도교육청,9010267,명덕고등학교,,고등학교,경상남도,경상남도교육청,사립,52043,경상남도 함안군 가야읍 고분길 107,(가야읍/ 명덕고등학교/함안여자중학교),055-583-2141,http://myeongdeok-h.gne.go.kr,남여공학,055-582-6717,일반고,N,일반계,,전기,주간,19660330,19660330,20230615
S10,경상남도교육청,9141015,명덕초등학교, ,초등학교,경상남도,창녕교육지원청,공립,50317,경상남도 창녕군 창녕읍 명덕로 71,(창녕읍/ 명덕초등학교),055-532-1005,http://md-p.gne.go.kr/,남여공학,055-533-2037,  ,N,해당없음,,전기,주간,19470901,19470901,20230615
S10,경상남도교육청,9022036,명도초등학교,,초등학교,경상남도,창원교육청(폐지),공립,51161,경상남도 창원시 의창구 도계두리길 233,(명곡동/ 명도초등학교),055-237-6342,http://myungdo-p.gne.go.kr/myungdo-p/main.do,남여공학,055-237-6349,  ,N,해당없음,,전기,주간,20040301,20040301,20230615
S10,경상남도교육청,9111016,명사초등학교,Myeongsa Elementary School,초등학교,경상남도,거제교육지원청,공립,53333,경상남도 거제시 남부면 명사해수욕장길 11,(남부면/ 명사초등학교),055-951-2000,http://myongsa-p.gne.go.kr,남여공학,055-951-2020,  ,N,해당없음,,전기,주간,19320920,19320920,20230615
S10,경상남도교육청,9022137,명서중학교,,중학교,경상남도,창원교육청(폐지),공립,51170,경상남도 창원시 의창구 명지로 54,(명서동/ 명서중학교),055-265-3501,http://myeongseo-m.gne.go.kr,남여공학,055-265-5932,,N,해당없음,,전기,주간,19910325,19910325,20240707
S10,경상남도교육청,9022038,명서초등학교,Myoungseo Elementary School,초등학교,경상남도,창원교육지원청,공립,51170,경상남도 창원시 의창구 명서로 21,(명서동/명서초등학교),055-238-2336,http://myoungseo-p.gne.go.kr/ ,남여공학,055-238-3783,  ,N,해당없음,,전기,주간,19880901,19880901,20230615
S10,경상남도교육청,9051053,명석중학교,,중학교,경상남도,진주교육지원청,공립,52642,경상남도 진주시 명석면 광제산로12번길 8,(명석면/명석중학교),055-744-3034,http://myeongseok-m.gne.go.kr/,남여공학,055-744-3098,  ,N,해당없음,,전기,주간,19701231,19701231,20230615
S10,경상남도교육청,9051129,명석초등학교,Myeongseok Elementary School,초등학교,경상남도,진주교육지원청,공립,52642,경상남도 진주시 명석면 광제산로 23,(명석면/명석초등학교),055-744-4987,http://myeongseok-p.gne.go.kr/myeongseok-p/main.do,남여공학,055-744-3446,  ,N,해당없음,,전기,주간,19461121,19461121,20230615
S10,경상남도교육청,9010050,명신고등학교,Myungshin High School,고등학교,경상남도,경상남도교육청,공립,52732,경상남도 진주시 대신로 614,(초전동/ 명신고등학교),055-753-0011,myungshin-h.gne.go.kr,남,055-761-0602,일반고,N,일반계,,전기,주간,19830419,19830419,20230615
S10,경상남도교육청,9221032,묘산중학교,,중학교,경상남도,합천교육지원청,사립,50209,경상남도 합천군 묘산면 묘산로 157-70,(묘산면/ 묘산중학교),055-932-6111,http://myosan-m.gne.go.kr,남여공학,055-931-9073,  ,N,해당없음,,전기,주간,19661219,19661219,20230615
S10,경상남도교육청,9221011,묘산초등학교,,초등학교,경상남도,합천교육지원청,공립,50209,경상남도 합천군 묘산면 묘산로 149,(묘산면/ 묘산초등학교),055-932-6040,myosan-p.gne.go.kr,남여공학,055-931-6982,  ,N,해당없음,,전기,주간,19290617,19290617,20230615
S10,경상남도교육청,9022420,무동초등학교,mudong elememtry school,초등학교,경상남도,창원교육지원청,공립,51106,경상남도 창원시 의창구 북면 동곡로 65,(북면),055-298-1877,http://mudong-p.gne.go.kr/,남여공학,055-299-2436,,N,해당없음,,전기,주간,20140501,20140501,20230615
S10,경상남도교육청,9101028,무안중학교,,중학교,경상남도,밀양교육지원청,공립,50406,경상남도 밀양시 무안면 사명로 617-18,(무안면/ 무안중학교),055-352-0063,http://muan-m.gne.go.kr,남여공학,055-353-7492,,N,해당없음,,전기,주간,19470417,19470417,20230615
S10,경상남도교육청,9101005,무안초등학교,,초등학교,경상남도,밀양교육지원청,공립,50408,경상남도 밀양시 무안면 사명로 531,(무안면/ 무안초등학교),055-352-0707,http://muan-p.gne.go.kr/,남여공학,055-351-0441,  ,N,해당없음,,전기,주간,19210515,19210401,20230615
S10,경상남도교육청,9051140,무지개초등학교,mujigae elementary school,초등학교,경상남도,진주교육지원청,공립,52858,경상남도 진주시 영천강로119번길 37,/ 무지개초등학교 (충무공동),055-753-9312,http://mujigae-p.gne.go.kr,남여공학,055-753-1201,,N,해당없음,,전기,주간,20160301,20160301,20230615
S10,경상남도교육청,9022039,무학초등학교,,초등학교,경상남도,마산교육청(폐지),공립,51255,경상남도 창원시 마산합포구 자산동8길 6,/ 무학초등학교 (자산동/ 무학초등학교),055-246-2212,http://muhak-p.gne.go.kr/,남여공학,055-221-7284,  ,N,해당없음,,전기,주간,19451020,19470901,20230615
S10,경상남도교육청,9181010,묵계초등학교,,초등학교,경상남도,하동교육지원청,공립,52309,경상남도 하동군 청암면 청학로 2220,(청암면/ 묵계초등학교),055-882-7176,http://mukgye-p.gne.go.kr,남여공학,055-884-6553,  ,N,해당없음,,전기,주간,19410401,19410401,20230615
S10,경상남도교육청,9181019,묵계초등학교청암분교장,Cheongam Elementary School,초등학교,경상남도,하동교육지원청,공립,52310,경상남도 하동군 청암면 청학로 716,(청암면/청암초등학교),055-882-5734,www.cheongam.es.kr,남여공학,055-882-7164,,N,해당없음,,전기,주간,19320426,19320426,20230615
S10,경상남도교육청,9051054,문산중학교,Munsan Middle School,중학교,경상남도,진주교육지원청,공립,52853,경상남도 진주시 충의로 68,/ 문산중학교 (충무공동),055-761-4007,http://munsan-m.gne.go.kr/,남여공학,055-761-2772,  ,N,해당없음,,전기,주간,19490330,19490330,20230615
S10,경상남도교육청,9051020,문산초등학교,,초등학교,경상남도,진주교육지원청,공립,52832,경상남도 진주시 문산읍 소문길 11,(문산읍/ 문산초등학교),055-761-6606,http://munsan-p.gne.go.kr,남여공학,055-762-4584,  ,N,해당없음,,전기,주간,19240418,19240418,20230615
S10,경상남도교육청,9081015,문선초등학교,,초등학교,경상남도,사천교육지원청,공립,52560,경상남도 사천시 삼상로 25-12,(벌리동/문선초등학교),055-830-1804,http://munsun-p.gne.go.kr/,남여공학,055-835-1802,,N,해당없음,,전기,주간,19460504,19460504,20230705
S10,경상남도교육청,9131009,문암초등학교,Munam Elementary School,초등학교,경상남도,함안교육지원청,공립,52032,경상남도 함안군 산인면 모곡1길 2,(산인면/ 문암초등학교),055-583-3758,http://munam-p.gne.go.kr/,남여공학,055-583-6293,,N,해당없음,,전기,주간,19440504,19440504,20230615
S10,경상남도교육청,9010333,물금고등학교,,고등학교,경상남도,경상남도교육청,공립,50605,경상남도 양산시 물금읍 신주1길 20,(물금읍),055-382-1701,mulgeum-h.gne.go.kr/,남여공학,055-382-1709,일반고,N,일반계,,전기,주간,20060302,20060301,20230615
S10,경상남도교육청,9151049,물금동아중학교,Mulgeumdong-A Middle School,중학교,경상남도,양산교육지원청,사립,50658,경상남도 양산시 물금읍 청운로 46,/ 물금동아중학교 (물금읍),055-384-9311, http://mulgeum-donga-m.gne.go.kr/ ,남여공학,055-382-3520,  ,N,해당없음,,전기,주간,19581021,19581021,20230615
S10,경상남도교육청,9151141,물금중학교,Mulgeum,중학교,경상남도,양산교육지원청,공립,50654,경상남도 양산시 물금읍 새실로 39,(물금읍),055-736-1701,http://mulgeum-m.gne.go.kr,남여공학,055-367-1703,,N,,,전기,주간,20180301,20180301,20230615
S10,경상남도교육청,9151008,물금초등학교,,초등학교,경상남도,양산교육지원청,공립,50603,경상남도 양산시 물금읍 가촌새터길 15,/ 물금초등학교 (물금읍/ 물금초등학교),055-383-7472,http://mulgeum-p.gne.go.kr,남여공학,055-384-9657,  ,N,해당없음,,전기,주간,19460921,19240701,20230615
S10,경상남도교육청,9101076,미리벌중학교,Miribeol Middle School,중학교,경상남도,밀양교육지원청,공립,50400,경상남도 밀양시 청도면 창밀로 2232,(청도면),055-391-4052,http://miribeol-m.gne.go.kr,남여공학,055-391-2893,,N,,,전기,주간,20150301,20150410,20230615
S10,경상남도교육청,9101006,미리벌초등학교,Miribeol Elementary School,초등학교,경상남도,밀양교육지원청,공립,50439,경상남도 밀양시 미리벌로 41-22,(삼문동/ 미리벌초등학교),055-356-6048,http://miribeol-p.gne.go.kr/miribeol-p/main.do,남여공학,055-356-6166,  ,N,해당없음,,전기,주간,20060127,20060301,20230615
S10,경상남도교육청,9171024,미조중학교,,중학교,경상남도,남해교육지원청,공립,52442,경상남도 남해군 미조면 미송로2번길 73-8,(미조면),055-867-6509,http://mijo-m.gne.go.kr,남여공학,055-867-7404,  ,N,해당없음,,전기,주간,19540531,19540531,20230615
S10,경상남도교육청,9171009,미조초등학교,Mijo Elementary School,초등학교,경상남도,남해교육지원청,공립,52442,경상남도 남해군 미조면 미송로2번길 8,(미조면),055-867-6506,mijo-p.gne.go.kr,남여공학,055-867-7402,  ,N,해당없음,,전기,주간,19340424,19340424,20230615
S10,경상남도교육청,9051021,미천초등학교,Micheon Elementary School,초등학교,경상남도,진주교육지원청,공립,52600,경상남도 진주시 미천면 안간길 18-8,/ 미천초등학교 (미천면),055-745-1066,http://micheon-p.gne.go.kr,남여공학,055-745-0530,,N,해당없음,,전기,주간,19260415,19260415,20230615
S10,경상남도교육청,9010095,밀성고등학교,Milseong High School,고등학교,경상남도,경상남도교육청,사립,50422,경상남도 밀양시 석정로 127,/ 밀성고등학교 (내이동),055-354-3084,http://milseong-h.gne.go.kr/,남여공학,055-352-3089,일반고,N,일반계,,전기,주간,19530701,19530421,20230615
S10,경상남도교육청,9101037,밀성여자중학교,,중학교,경상남도,밀양교육지원청,사립,50422,경상남도 밀양시 밀성로 17,/ 밀성여자중학교 (내이동),055-353-7007,http://milseongyeo-m.gne.go.kr,여,055-353-7080,,N,해당없음,,전기,주간,19691117,19530421,20230615
S10,경상남도교육청,9010329,밀성제일고등학교,Milseongjeil High School,고등학교,경상남도,경상남도교육청,사립,50422,경상남도 밀양시 밀양대로 2078,/ 밀성제일고등학교 (내이동),055-353-5204,http://msji-h.gne.go.kr/,여,055-356-3007,특성화고,N,전문계,,전기,주간,19740105,19740105,20230615
S10,경상남도교육청,9101038,밀성중학교,,중학교,경상남도,밀양교육지원청,사립,50422,경상남도 밀양시 석정로 127,(내이동/밀성중고등학교),055-355-3067,http://milseong-m.gne.go.kr/,남,055-355-4585,  ,N,해당없음,,전기,주간,19550307,19530421,20230615
S10,경상남도교육청,9101007,밀성초등학교,,초등학교,경상남도,밀양교육지원청,공립,50422,경상남도 밀양시 석정로 139,(내이동/ 밀성초등학교),055-354-2144,http://milsung-p.gne.go.kr,남여공학,055-354-2145,  ,N,해당없음,,전기,주간,19370419,19370419,20230615
S10,경상남도교육청,9010051,밀양고등학교,,고등학교,경상남도,경상남도교육청,공립,50423,경상남도 밀양시 약산로 15,(내이동/ 밀양고등학교),055-353-6741,http://milgo-h.gne.go.kr,남,055-355-4721,일반고,N,일반계,,전기,주간,19710109,19710109,20230615
S10,경상남도교육청,9101039,밀양동강중학교,Miryang Donggang Middle School,중학교,경상남도,밀양교육지원청,사립,50414,경상남도 밀양시 산내면 송백2길 26,(산내면/ 밀양동강중학교),055-352-6037,http://donggang-m.gne.go.kr,남여공학,055-352-4200,  ,N,해당없음,,전기,주간,19550307,19500525,20230615
S10,경상남도교육청,9010244,밀양동명고등학교,Miryang DongMyung High School,고등학교,경상남도,경상남도교육청,사립,50460,경상남도 밀양시 하남읍 동명길 14,(하남읍/ 동명중고등학교),055-391-5388,http://mdm-h.gne.go.kr,남여공학,055-391-6199,일반고,N,일반계,,전기,주간,19660111,19660111,20230615
S10,경상남도교육청,9010695,밀양아리솔학교,Milyang Arisol Special-education School,특수학교,경상남도,경상남도교육청,공립,50455,경상남도 밀양시 초동면 성만남전로 25,/ 밀양아리솔학교 (초동면),055-391-2300,http://arisol-s.gne.go.kr,남여공학,055-391-2320,,N,,,전후기,주간,20220301,20220301,20230615
S10,경상남도교육청,9010052,밀양여자고등학교,Miryang Girls` High School,고등학교,경상남도,경상남도교육청,공립,50429,경상남도 밀양시 내일중앙길 10,(내일동/ 밀양여자고등학교),055-354-2106,http://milyeogo-h.gne.go.kr/,여,055-356-7335,일반고,N,일반계,,전기,주간,19540617,19540617,20230615
S10,경상남도교육청,9101029,밀양여자중학교,,중학교,경상남도,밀양교육지원청,공립,50440,경상남도 밀양시 삼문강변로 2,/ 밀양여자중학교 (삼문동),055-354-3654,http://mgs-m.gne.go.kr/,여,055-354-8619,  ,N,해당없음,,전기,주간,19530415,19530415,20230615
S10,경상남도교육청,9010538,밀양영화고등학교,Miryang Movie High School,각종학교(고),경상남도,경상남도교육청,공립,50453,경상남도 밀양시 상남면 평촌중앙로 61-6,(상남면),055-356-7307,http://myyeonghwa-h.gne.go.kr,남여공학,055-356-7311,일반고,N,일반계,,전기,주간,20170301,20170301,20230705
S10,경상남도교육청,9101030,밀양중학교,Miryang Middle School,중학교,경상남도,밀양교육지원청,공립,50440,경상남도 밀양시 삼문중앙로4길 19,(삼문동/ 밀양중학교),055-355-3151,miryang-m.gne.go.kr,남,055-354-4675,  ,N,해당없음,,전기,주간,19450505,19450505,20230615
S10,경상남도교육청,9101008,밀양초등학교,,초등학교,경상남도,밀양교육지원청,공립,50436,경상남도 밀양시 중앙로 282-12,/ 밀양초등학교 (삼문동/ 밀양초등학교),055-350-6500,http://miryang-p.gne.go.kr,남여공학,055-355-2224,  ,N,해당없음,,전기,주간,18971101,18971101,20230615
S10,경상남도교육청,9101009,밀주초등학교,,초등학교,경상남도,밀양교육지원청,공립,50442,경상남도 밀양시 가곡13길 24,/ 밀주초등학교 (가곡동/ 밀주초등학교),055-355-8451,http://milju-p.gne.go.kr/,남여공학,055-355-8457,  ,N,해당없음,,전기,주간,19460531,19460531,20230615
S10,경상남도교육청,9022040,반동초등학교,,초등학교,경상남도,마산교육청(폐지),공립,51783,경상남도 창원시 마산합포구 구산면 해양관광로 1460-14,/ 반동초등학교 (구산면/ 반동초등학교),055-222-8429,http://bandong-p.gne.go.kr,남여공학,055-222-5971,  ,N,해당없음,,전기,주간,19400401,19400401,20230615
S10,경상남도교육청,9022138,반림중학교,Banrim Middle School,중학교,경상남도,창원교육지원청,공립,51425,경상남도 창원시 성산구 외동반림로 237,(반림동/ 반림중학교),055-284-0423,http://banrim-m.gne.go.kr,남여공학,055-284-0433,  ,N,해당없음,,전기,주간,19930527,19930527,20230615
S10,경상남도교육청,9051055,반성중학교,,중학교,경상남도,진주교육지원청,공립,52611,경상남도 진주시 사봉면 동부로 1917,(사봉면/반성중학교),055-754-6053,http://banseong-m.gne.go.kr,남여공학,055-756-0080,  ,N,해당없음,,전기,주간,19520311,19520301,20230615
S10,경상남도교육청,9051022,반성초등학교,,초등학교,경상남도,진주교육지원청,공립,52616,경상남도 진주시 일반성면 동부로 2060,(일반성면/ 반성초등학교),055-754-6009,banseong-p.gne.go.kr/,남여공학,055-754-0464,,N,해당없음,,전기,주간,19270331,19270402,20230615
S10,경상남도교육청,9022139,반송여자중학교, ,중학교,경상남도,창원교육청(폐지),공립,51426,경상남도 창원시 성산구 반송로 168,(반림동/ 반송여자중학교),055-283-8250,http://bsg-m.gne.go.kr,여,055-267-0822,  ,N,해당없음,,전기,주간,19840131,19840131,20230615
S10,경상남도교육청,9022140,반송중학교,,중학교,경상남도,창원교육청(폐지),공립,51426,경상남도 창원시 성산구 반송로 182 ,(반림동/ 반송중학교),055-282-2144,http://bansong-m.gne.go.kr/,남,055-266-3974,  ,N,해당없음,,전기,주간,19840130,19840510,20230615
S10,경상남도교육청,9022041,반송초등학교,Bansong Elementary School,초등학교,경상남도,창원교육지원청,공립,51424,경상남도 창원시 성산구 반송로 133,/ 반송초등학교 (반림동),055-282-1278,http://bansong-p.gne.go.kr,남여공학,055-283-6486,  ,N,해당없음,,전기,주간,19800301,19800301,20230615
S10,경상남도교육청,9161013,방산초등학교,Bangsan Elementary School,초등학교,경상남도,고성교육지원청,공립,52924,경상남도 고성군 거류면 방산로 42,/ 방산초등학교 (거류면),055-672-4080,http://bangsan-p.gne.go.kr,남여공학,055-672-1944,  ,N,해당없음,,전기,주간,19471106,19471106,20230615
S10,경상남도교육청,9051023,배영초등학교,,초등학교,경상남도,진주교육지원청,공립,52698,경상남도 진주시 석갑로 28,(신안동/ 배영초등학교),055-742-2551,http://baeyo-p.gne.go.kr/,남여공학,055-742-9847,  ,N,해당없음,,전기,주간,19451030,19450402,20230615
S10,경상남도교육청,9151037,백동초등학교,Baekdong Elementary School,초등학교,경상남도,양산교육지원청,공립,50517,경상남도 양산시 백동길 19-24,/ 백동초등학교 (소주동),055-362-4001,http://baekdong-p.gne.go.kr,남여공학,055-362-4005,  ,N,해당없음,,전기,주간,20010901,20010901,20230615
S10,경상남도교육청,9201007,백전초등학교,,초등학교,경상남도,함양교육지원청,공립,50025,경상남도 함양군 백전면 구산대안로 12-2,(백전면/백전초등학교),055-964-0960,http://baekjeon-p.gne.go.kr/,남여공학,055-963-7546,,N,해당없음,,전기,주간,19210717,19210717,20230615
S10,경상남도교육청,9010433,범어고등학교,Beomeo High School,고등학교,경상남도,경상남도교육청,공립,50607,경상남도 양산시 물금읍 신주로 88,(물금읍),055-364-6740,http://beomeo-h.gne.go.kr,남여공학,055-364-6749,일반고,N,일반계,,전기,주간,20110301,20110607,20230615
S10,경상남도교육청,9151038,범어중학교,Beomeo Middle school,중학교,경상남도,양산교육지원청,공립,50610,경상남도 양산시 물금읍 범어로 14,(물금읍/ 범어중학교),055-365-8935, http://beomeo-m.gne.go.kr/,남여공학,055-365-8936,  ,N,해당없음,,전기,주간,20070301,20070301,20230615
S10,경상남도교육청,9151009,범어초등학교,,초등학교,경상남도,양산교육지원청,공립,50597,경상남도 양산시 물금읍 동중6길 8,/ 범어초등학교 (물금읍),055-384-8895,http://beomeo-p.gne.go.kr,남여공학,055-388-7381,  ,N,해당없음,,전기,주간,19460621,19241005,20230615
S10,경상남도교육청,9131010,법수초등학교, ,초등학교,경상남도,함안교육지원청,공립,52057,경상남도 함안군 법수면 석무길 41,/ 법수초등학교 (법수면/ 법수초등학교),055-582-3054,http://bupsu-p.gne.go.kr/,남여공학,055-582-4402,  ,N,해당없음,,전기,주간,19270701,19270701,20230615
S10,경상남도교육청,9071009,벽방초등학교, ,초등학교,경상남도,통영교육지원청,공립,53008,경상남도 통영시 광도면 안정로 815,(광도면/벽방초등학교),055-649-3588,http://byeokbang-p.gne.go.kr,남여공학,055-649-2042,  ,N,해당없음,,전기,주간,19220415,19220415,20230615
S10,경상남도교육청,9201008,병곡초등학교,,초등학교,경상남도,함양교육지원청,공립,50027,경상남도 함양군 병곡면 휴촌길 21,(병곡면),055-962-2193,http://byounggok-p.gne.go.kr,남여공학,055-963-7297,,N,해당없음,,전기,주간,19320905,19320930,20230615
S10,경상남도교육청,9010096,보광고등학교, ,고등학교,경상남도,경상남도교육청,사립,50503,경상남도 양산시 하북면 신평로 46,(하북면),055-382-6650,http://bokwang-h.gne.go.kr,남여공학,0504-984-3300,일반고,N,일반계,,전기,주간,19751114,19751114,20230615
S10,경상남도교육청,9151050,보광중학교,Bokwang Middle School,중학교,경상남도,양산교육지원청,사립,50503,경상남도 양산시 하북면 신평로 46,(하북면),055-382-6969,http://bogwang-m.gne.go.kr,남여공학,055-384-2688,  ,N,해당없음,,전기,주간,19460915,19460415,20230615
S10,경상남도교육청,9022042,봉강초등학교,Bonggang Elementary School,초등학교,경상남도,창원교육청(폐지),공립,51114,경상남도 창원시 의창구 동읍 동읍로 1131-3,(동읍/ 봉강초등학교),055-298-8678,http://bonggang-p.gne.go.kr,남여공학,055-298-8673,  ,N,해당없음,,전기,주간,19391101,19391101,20230615
S10,경상남도교육청,9022141,봉곡중학교,,중학교,경상남도,창원교육청(폐지),공립,51179,경상남도 창원시 의창구 봉곡로23번길 6,(봉곡동/ 봉곡중학교),055-238-3711,bonggok-m.gne.go.kr,남여공학,055-238-2421,,N,해당없음,,전기,주간,19930321,19950304,20230615
S10,경상남도교육청,9051024,봉곡초등학교,Bonggok Elementary School,초등학교,경상남도,진주교육지원청,공립,52681,경상남도 진주시 북장대로36번길 8,(봉곡동/ 봉곡초등학교),055-746-2312,https://bongkog-p.gne.go.kr/,남여공학,055-748-2250,,N,해당없음,,전기,주간,19700301,19691006,20230615
S10,경상남도교육청,9022043,봉덕초등학교,,초등학교,경상남도,마산교육청(폐지),공립,51346,경상남도 창원시 마산회원구 봉덕1길 14,(봉암동/ 봉덕초등학교),055-295-0537,http://bongdok-p.gne.go.kr,남여공학,055-293-6379,  ,N,해당없음,,전기,주간,19570923,19570923,20230615
S10,경상남도교육청,9051025,봉래초등학교,,초등학교,경상남도,진주교육지원청,공립,52744,경상남도 진주시 의병로 265,/ 봉래초등학교 (봉래동),055-741-3841,http://bongnae-p.gne.go.kr,남여공학,055-746-8846,,N,해당없음,,전기,주간,19190510,19190701,20230615
S10,경상남도교육청,9022142,봉림중학교,Bonglim Middle School,중학교,경상남도,창원교육청(폐지),공립,51149,경상남도 창원시 의창구 사림로16번길 15,(사림동/ 봉림중학교),055-263-6796,http://bonglim-m.gne.go.kr/,남여공학,055-263-6772,,N,해당없음,,전기,주간,19920301,19920301,20230615
S10,경상남도교육청,9022044,봉림초등학교,,초등학교,경상남도,창원교육청(폐지),공립,51149,경상남도 창원시 의창구 사림로16번길 21,(사림동/ 봉림초등학교),055-262-7225,bongrim-p.gne.go.kr,남여공학,055-289-7226,  ,N,해당없음,,전기,주간,19920301,19920301,20230615
S10,경상남도교육청,9091074,봉명중학교,Bongmyeong Middle School,중학교,경상남도,김해교육지원청,공립,50961,경상남도 김해시 분성로134번길 40,(외동),055-327-4732,http://bongmyeong-m.gne.go.kr/,남여공학,055-327-4739,,N,해당없음,,전기,주간,20080301,20080501,20230615
S10,경상남도교육청,9091031,봉명초등학교,,초등학교,경상남도,김해교육지원청,공립,50957,경상남도 김해시 함박로 74,/ 봉명초등학교 (외동),055-326-2472,bongmyong-p.gne.go.kr,남여공학,055-326-2477,,N,해당없음,,전기,주간,19970501,19980901,20230615
S10,경상남도교육청,9221012,봉산초등학교,Bongsan Elementary School,초등학교,경상남도,합천교육지원청,공립,50211,경상남도 합천군 봉산면 김봉길 25-7,/ 봉산초등학교 (봉산면/ 학교),055-933-6013,http://bongsan-p.gne.go.kr,남여공학,055-931-6981,  ,N,해당없음,,전기,주간,19261016,19261016,20230615
S10,경상남도교육청,9051026,봉원초등학교,,초등학교,경상남도,진주교육지원청,공립,52656,경상남도 진주시 의병로 95-20,(상봉동/ 봉원초등학교),055-741-3994,http://bongwon-p.gne.go.kr/,남여공학,055-748-1006,  ,N,해당없음,,전기,주간,19670531,19670531,20230615
S10,경상남도교육청,9141025,부곡중학교,,중학교,경상남도,창녕교육지원청,공립,50365,경상남도 창녕군 부곡면 부곡로 101-32,(부곡면/ 부곡중학교),055-536-5231,http://bugok-m.gne.go.kr/,남여공학,055-521-1210,  ,N,해당없음,,전기,주간,19550909,19550909,20230615
S10,경상남도교육청,9141016,부곡초등학교,Bugok Elementary School,초등학교,경상남도,창녕교육지원청,공립,50365,경상남도 창녕군 부곡면 원동길 16,/ 부곡초등학교 (부곡면),055-536-5507,bugok-p.gne.go.kr,남여공학,055-521-2691,  ,N,해당없음,,전기,주간,19240908,19240908,20230615
S10,경상남도교육청,9141017,부곡초등학교학포분교장,Hakpo Branch School of Bugok Elementary School,초등학교,경상남도,창녕교육지원청,공립,50367,경상남도 창녕군 부곡면 학포1길 21-1,/ 부곡초등학교 학포분교장 (부곡면/ 학포초등학교),055-536-8710,bugok-hakpo-p.gne.go.kr,남여공학,055-536-9422,  ,N,해당없음,,전기,주간,19340416,19340416,20230615
S10,경상남도교육청,9121010,부림초등학교,,초등학교,경상남도,의령교육지원청,공립,52103,경상남도 의령군 부림면 대한로 1721,(부림면),055-574-6406,http://burim-p.gne.go.kr/,남여공학,055-574-6396,,N,해당없음,,전기,주간,19210425,19210425,20230615
S10,경상남도교육청,9121040,부림초등학교봉수분교장,Bongsu Elementary School,초등학교,경상남도,의령교육지원청,공립,52111,경상남도 의령군 봉수면 한지9길 6,(봉수면),055-573-5939,www.bongsu.es.kr,남여공학,055-572-3304,,N,해당없음,,전기,주간,19330328,19330328,20230615
S10,경상남도교육청,9101011,부북초등학교,Bubuk Elementary School,초등학교,경상남도,밀양교육지원청,공립,50402,경상남도 밀양시 부북면 운전2길 22,(부북면/ 부북초등학교),055-354-9005,http://bubug-p.gne.go.kr/bubug-p/main.do,남여공학,055-356-3710,  ,N,해당없음,,전기,주간,19260915,19260915,20230615
S10,경상남도교육청,9022045,북면초등학교,Bukmyon Elementary School,초등학교,경상남도,창원교육지원청,공립,51111,경상남도 창원시 의창구 북면 동전로110번길 36,(북면/ 북면초등학교),055-717-5503,http://bukmyon-p.gne.go.kr,남여공학,055-716-2260,,N,해당없음,,전기,주간,19241101,19240501,20230615
S10,경상남도교육청,9022046,북면초등학교승산분교장,Bukmyeon elementary Seungsan Branch School,초등학교,경상남도,창원교육지원청,공립,51109,경상남도 창원시 의창구 북면 구룡로312번길 7,(북면/ 승산초등학교),055-298-5776,http://bukmyon.es.kr,남여공학,055-298-3327,  ,N,해당없음,,전기,주간,19470620,19470620,20230615
S10,경상남도교육청,9211011,북상초등학교,Buksang Elementary school,초등학교,경상남도,거창교육지원청,공립,50102,경상남도 거창군 북상면 송계로 731-18,(북상면/ 북상초등학교),055-942-5004,http://buksang-p.gne.go.kr/,남여공학,055-943-7933,  ,N,해당없음,,전기,주간,19280701,19280701,20230615
S10,경상남도교육청,9022047,북성초등학교,,초등학교,경상남도,마산교육청(폐지),공립,51305,경상남도 창원시 마산회원구 석전북1길 3,(석전동/ 북성초등학교),055-297-8011,http://buksung-p.gne.go.kr,남여공학,055-293-1578,  ,N,해당없음,,전기,주간,19820205,19830919,20230615
S10,경상남도교육청,9151010,북정초등학교,Bukjeong Elementary School,초등학교,경상남도,양산교육지원청,공립,50572,경상남도 양산시 북정서길 28,(북정동),055-367-2701,http://bukjeong-p.gne.go.kr/,남여공학,055-367-2704,  ,N,해당없음,,전기,주간,20060127,20060301,20230615
S10,경상남도교육청,9181011,북천초등학교,,초등학교,경상남도,하동교육지원청,공립,52318,경상남도 하동군 북천면 세이리길 20,(북천면/ 북천초등학교),055-882-9143,http://bukcheon-p.gne.go.kr/,남여공학,055-884-5983,  ,N,해당없음,,전기,주간,19230401,19230321,20230615
S10,경상남도교육청,9091075,분성중학교,Bunseong Middle School,중학교,경상남도,김해교육지원청,공립,50899,경상남도 김해시 삼계로 199,/ 분성중학교 (삼계동),055-331-5464,http://bunsung-m.gne.go.kr,남여공학,055-331-5472,  ,N,해당없음,,전기,주간,20050301,20050301,20230615
